username,published,likes,text,video_id,clean,stemmed,Label
@richardg.m.8260,2025-04-07T13:55:16Z,0,inilah kualitas rendah dipertunjukkan,gP0YCMCJnjA,kualitas rendah dipertunjukkan,kualitas rendah tunjuk,0
@hunspaw,2025-04-07T13:54:56Z,35,"seorang pemimpin apalagi presiden sebaiknya tidak hanya menerima informasi dari bawahan secara mentah-mentah tapi juga harus kroscek realitanya seperti apa. sehingga saat ia berbicara kepada publik, ia memiliki bukti dan data konkrit yang bisa dipertanggungjawabkan. pak prabowo, mulailah membuka mata, hati, dan telinga. jangan denial seolah-olah indonesia baik-baik saja. ini rakyatmu yang berdemo, bukan musuhmu yang anda anggap wajar untuk dihajar. kepada siapa lagi rakyat berharap, kalau pemimpin yang diberikan amanah untuk membuat perubahan ke arah lebih baik malah memperburuk keadaan karena ia tak mau berpihak kepada rakyat.",gP0YCMCJnjA,pemimpin presiden menerima informasi bawahan mentah mentah kroscek realitanya berbicara publik memiliki bukti data konkrit dipertanggungjawabkan prabowo membuka mata hati telinga denial olah indonesia rakyatmu berdemo musuhmu anggap wajar dihajar rakyat berharap pemimpin amanah perubahan arah memperburuk berpihak rakyat,pimpin presiden terima informasi bawah mentah mentah kroscek realitanya bicara publik milik bukti data konkrit dipertanggungjawabkan prabowo buka mata hati telinga denial olah indonesia rakyat demo musuh anggap wajar hajar rakyat harap pimpin amanah ubah arah buruk pihak rakyat,0
@kurn10wan61,2025-04-07T13:54:52Z,12,nonton dengan kecepatan 1.25x lebih baik,gP0YCMCJnjA,nonton kecepatan x,nonton cepat x,0
@muhammadfiqri3520,2025-04-07T13:54:34Z,56,"rakyat makin sini makin pintar,makin kristis, makin gabisa diboongin apa lagi di era digitalisasi seperti ini,mudah mudahan ke depan pemerintah bisa lebih bijak dalam mengambil keputusan dalam hal apapun untuk rakyat,apa lagi rakyat kecil pak",gP0YCMCJnjA,rakyat pintar kristis gabisa diboongin era digitalisasi mudah mudahan pemerintah bijak mengambil keputusan apapun rakyat rakyat,rakyat pintar kristis gabisa diboongin era digitalisasi mudah mudah perintah bijak ambil putus apa rakyat rakyat,0
@sepatu_basah,2025-04-07T13:54:06Z,443,"dari banyak pernyataan bapak presiden, seringkali mengeluarkan kata “iya kan?”, “benarkan?” bisa jadi sinyal bahwa bapak presiden ingin meyakinkan dirinya sendiri bahwa pendapat atau jawabannya benar, beliau mencari dukungan sosial untuk merasa diterima atau tidak salah, sehingga butuh validasi atau persetujuan.",gP0YCMCJnjA,pernyataan presiden seringkali mengeluarkan iya benarkan sinyal presiden pendapat jawabannya beliau mencari dukungan sosial diterima salah butuh validasi persetujuan,nyata presiden seringkali keluar iya benar sinyal presiden dapat jawab beliau cari dukung sosial terima salah butuh validasi tuju,0
@85prianto,2025-04-07T13:53:49Z,0,ada pertanyaan apa alasan pilih gibran nggk ? blom nonton full sampe abis,gP0YCMCJnjA,alasan pilih gibran nggk blom nonton full sampe abis,alas pilih gibran nggk blom nonton full sampe abis,0
@Majups,2025-04-07T13:53:13Z,1,najwa sihab sdh didalam circle nya kekuasaan.....,gP0YCMCJnjA,najwa sihab sdh didalam circle nya kekuasaan,najwa sihab sdh dalam circle nya kuasa,0
@suryacatur1986,2025-04-07T13:53:08Z,0,haha ,gP0YCMCJnjA,haha,haha,0
@ann-pk8cn,2025-04-07T13:53:01Z,189,"padahal pas debat presiden sudah terlihat jelas sejauh mana kapabilitasnya. semoga next pemilu, rakyat kita sudah pandai menggunakan hak suaranya.",gP0YCMCJnjA,pas debat presiden kapabilitasnya semoga next pemilu rakyat pandai hak suaranya,pas debat presiden kapabilitasnya moga next milu rakyat pandai hak suara,0
@szettanalas,2025-04-07T13:52:57Z,3,"sebelum nonton, gw baca komen2 dulu... ternyata sesuai perkiraan gw, sehingga batal nonton... ",gP0YCMCJnjA,nonton gw baca komen sesuai perkiraan gw batal nonton,nonton gw baca komen sesuai kira gw batal nonton,0
@pointid7557,2025-04-07T13:52:54Z,0,"ketawa liat omon omon ngebantah ,dengan jawaban tee bata bata",gP0YCMCJnjA,ketawa liat omon omon ngebantah tee bata bata,ketawa liat omon omon ngebantah tee bata bata,0
@afdalzikri76,2025-04-07T13:52:32Z,0,kok ngomongnya muter muter ya..gak sampai2 ke inti pertanyaan,gP0YCMCJnjA,ngomongnya muter muter ya gak inti,ngomongnya muter muter ya gak inti,0
@farellvito06,2025-04-07T13:52:21Z,0,ini bentuk presiden kita ? bikin malu aja,gP0YCMCJnjA,bentuk presiden bikin malu aja,bentuk presiden bikin malu aja,0
@iboyajis,2025-04-07T13:52:19Z,0,memang butuh kecepatan 1.5x untuk dengerin omon2 ini.,gP0YCMCJnjA,butuh kecepatan x dengerin omon,butuh cepat x dengerin omon,0
@hiraatharaniqa2416,2025-04-07T13:52:19Z,0,"pak, saya mulai ngantuk ",gP0YCMCJnjA,ngantuk,ngantuk,0
@instagramholic6722,2025-04-07T13:52:09Z,8,masih bagusan podcast demam tinggi ,gP0YCMCJnjA,bagusan podcast demam,bagus podcast demam,0
@shift_pemudahijrah,2025-04-07T13:52:00Z,37,maaf mbg rasanya menjadi beban negara yang manfaatnya belum lebih urgent daripada jaminan pendidikan yang gratis atau murah,gP0YCMCJnjA,maaf mbg beban negara manfaatnya urgent jaminan pendidikan gratis murah,maaf mbg beban negara manfaat urgent jamin didik gratis murah,0
@sapibongkrek4088,2025-04-07T13:51:40Z,3,lirikannya mbak nana,gP0YCMCJnjA,lirikannya mbak nana,lirik mbak nana,0
@teamshare7558,2025-04-07T13:51:30Z,1455,"saya salut dengan konsisten pak prabowo, konsistensi gak ngerti masalah bangsa.. modal gemuk dan teriak doang ",gP0YCMCJnjA,salut konsisten prabowo konsistensi gak ngerti bangsa modal gemuk teriak doang,salut konsisten prabowo konsistensi gak ngerti bangsa modal gemuk teriak doang,0
@arssssssssssss,2025-04-07T13:51:26Z,0,jawabannya defensif dan kurang ngejawab,gP0YCMCJnjA,jawabannya defensif ngejawab,jawab defensif ngejawab,0
@manusiabiasa4681,2025-04-07T13:50:57Z,0,liat anak abah ngk disini?,gP0YCMCJnjA,liat anak abah ngk,liat anak abah ngk,0
@Pupuzela,2025-04-07T13:50:50Z,0,3 and a half hours? well that's generous,gP0YCMCJnjA,and a half hours well that s generous,and a half hours well that s generous,0
@X_Human31,2025-04-07T13:50:42Z,0,narsis juga ternyata .,gP0YCMCJnjA,narsis,narsis,0
@fajarwira379,2025-04-07T13:50:40Z,0,ngelanturrrrrrr,gP0YCMCJnjA,ngelanturrrrrrr,ngelanturrrrrrr,0
@prasetyorahadi1995,2025-04-07T13:50:37Z,0,tempo mana? ga berani diundang kan. disini isinya pemred istana tersaring. tajam untuk kritik langsung di cap antek asing. ke psikolog sana,gP0YCMCJnjA,tempo ga berani diundang isinya pemred istana tersaring tajam kritik langsung cap antek asing psikolog,tempo ga berani undang isi pemred istana saring tajam kritik langsung cap antek asing psikolog,0
@annasipul,2025-04-07T13:50:33Z,0,"seharusnya tanya jawab di bagi per topik dan setiap jurnalis bisa tanya bebas mengenai topik itu. dan ini presiden  kog gak jawab pertanyaan, cuman ngelantur. selain itu kenapa para jurnalis gak berani nyerang langsung atau membantah omongan presiden.",gP0YCMCJnjA,topik jurnalis bebas topik presiden kog gak cuman ngelantur jurnalis gak berani nyerang langsung membantah omongan presiden,topik jurnalis bebas topik presiden kog gak cuman ngelantur jurnalis gak berani nyerang langsung ban omong presiden,0
@SukramPati,2025-04-07T13:50:17Z,0,tidak ada kejelasan tentang korupsi. eh mlh hakim tmbh gaji bukanya perbaikan aklak yg mw d suap,gP0YCMCJnjA,kejelasan korupsi eh mlh hakim tmbh gaji bukanya perbaikan aklak yg mw d suap,jelas korupsi eh mlh hakim tmbh gaji buka baik aklak yg mw d suap,0
@WAIKI58,2025-04-07T13:49:56Z,0,26:50 dialog dimulai dan bantahan dimulai,gP0YCMCJnjA,dialog bantahan,dialog bantah,0
@ersatriantoro1560,2025-04-07T13:49:50Z,0,yg dibutuhkan itu eksekutor bukan orator ulung. kasihan sama buzzerp yg mencap pak anies orator ulung ternyata junjungannya cuma bisa omon2 aja..,gP0YCMCJnjA,yg dibutuhkan eksekutor orator ulung kasihan buzzerp yg mencap anies orator ulung junjungannya omon aja,yg butuh eksekutor orator ulung kasihan buzzerp yg cap anies orator ulung junjung omon aja,0
@tonincuk9397,2025-04-07T13:49:22Z,3,"kebanyakan kolom komentar fokus nonton bagian najwa dan uni lubis doang, ngak nonton dri awal sampai akhir, ini 150 hari ‍♂️, harapan apa ???, emang lu pada ngak sabar dengan nama nya proses",gP0YCMCJnjA,kebanyakan kolom komentar fokus nonton najwa uni lubis doang ngak nonton dri harapan emang lu ngak sabar nama nya proses,banyak kolom komentar fokus nonton najwa uni lubis doang ngak nonton dri harap emang lu ngak sabar nama nya proses,0
@yuda_ab,2025-04-07T13:49:14Z,0,"yang bilang yapping dan bosen nonton ini, emang orang2 nonton prabowo berharap jadi performer apa jadi artis? lu mau ngarep dia menghibur elu apa gimana sih? ",gP0YCMCJnjA,bilang yapping bosen nonton emang orang nonton prabowo berharap performer artis lu ngarep menghibur elu gimana sih,bilang yapping bosen nonton emang orang nonton prabowo harap performer artis lu ngarep hibur elu gimana sih,0
@HpBaru-t2l,2025-04-07T13:49:04Z,269,"yang insomnia bisa ditonton sambil rebahan, lebih kuat efeknya dari baca buku",gP0YCMCJnjA,insomnia ditonton rebahan kuat efeknya baca buku,insomnia tonton rebah kuat efek baca buku,0
@rhycoandrean636,2025-04-07T13:48:28Z,0,omong kosong,gP0YCMCJnjA,omong kosong,omong kosong,0
@nathankirt376,2025-04-07T13:47:59Z,1092,"*baru nonton sampai menit 95, presiden banyak bgt ga nangkep poin masalahnya, menurut gua pertanyaan2 yang dilontarkan butuh contoh berita nya. presiden ngejawab dengan pandangan nya banget tapi nggak dengan detil objektifnya. presiden visioner, tapi pertimbangan detil per konteksnya kurang, dia kena bias visi dan empati nya sendiri, sampai lupa liat detil objektif. kecewa sama jawaban presiden tentang abussive di demo dan pasar saham, tapi pertanyaan ttg saham juga krg detil minimal nambahin ""dengan bila berkurangnya kurangnya investor, sesuai data proyeksi dari beberapa tahun belakang bisa diprediksi pertumbuhan ekonomi akan melambat, indonesia belum mampu bersinar di 2045 tanpa kenaikan peran investor"" tapi beliau nangkep gak yaa? 1:34:00 aja dari awalnya bahas abussive aparat dan pelecehan seksual malah ke narkoba (narkoba hal buruk, tapi bukan itu kasus yang di konteks mbak nana)",gP0YCMCJnjA,nonton menit presiden bgt ga nangkep poin gua dilontarkan butuh contoh berita nya presiden ngejawab pandangan nya banget nggak detil objektifnya presiden visioner pertimbangan detil konteksnya kena bias visi empati nya lupa liat detil objektif kecewa presiden abussive demo pasar saham ttg saham krg detil minimal nambahin berkurangnya kurangnya investor sesuai data proyeksi diprediksi pertumbuhan ekonomi melambat indonesia bersinar kenaikan peran investor beliau nangkep gak yaa aja bahas abussive aparat pelecehan seksual narkoba narkoba buruk konteks mbak nana,nonton menit presiden bgt ga nangkep poin gua lontar butuh contoh berita nya presiden ngejawab pandang nya banget nggak detil objektif presiden visioner timbang detil konteks kena bias visi empati nya lupa liat detil objektif kecewa presiden abussive demo pasar saham ttg saham krg detil minimal nambahin kurang kurang investor sesuai data proyeksi prediksi tumbuh ekonomi lambat indonesia sinar naik peran investor beliau nangkep gak yaa aja bahas abussive aparat leceh seksual narkoba narkoba buruk konteks mbak nana,0
@sportsbenzid,2025-04-07T13:47:49Z,2,gak butuh panjang lebar prabowo menjawab sih. tunjukin aja kebijakan yg baik buat negeri ini. gak penting dialog2 begini jawaban nya kebanyakan omon omon ,gP0YCMCJnjA,gak butuh lebar prabowo sih tunjukin aja kebijakan yg negeri gak dialog nya kebanyakan omon omon,gak butuh lebar prabowo sih tunjukin aja bijak yg negeri gak dialog nya banyak omon omon,0
@arnindadeviistiarini6298,2025-04-07T13:47:30Z,0,"kok saya pusing dan ga paham jawaban2 pak prabowo.. apa saya yang jadi bego skrg, atau emang jawaban pak pres terlalu abstrak?",gP0YCMCJnjA,pusing ga paham prabowo bego skrg emang pres abstrak,pusing ga paham prabowo bego skrg emang pres abstrak,0
@taufikrahman2403,2025-04-07T13:47:26Z,0,"ngobrol nya ngelantur,, bukan nya ngomongin masalah taat ber konsttitusi dalam ber negara ",gP0YCMCJnjA,ngobrol nya ngelantur nya ngomongin taat ber konsttitusi ber negara,ngobrol nya ngelantur nya ngomongin taat ber konsttitusi ber negara,0
@m.adammalik4878,2025-04-07T13:47:11Z,0,jawabannya bikin pusing 10keliling,gP0YCMCJnjA,jawabannya bikin pusing keliling,jawab bikin pusing keliling,0
@DodiHendrawan-j1q,2025-04-07T13:46:52Z,0,perpu perampasan aset kok ga' disenggol yaaaaa..... ,gP0YCMCJnjA,perpu perampasan aset ga disenggol yaaaaa,perpu ampas aset ga senggol yaaaaa,0
@MunibMiftahudin,2025-04-07T13:46:48Z,0,wkkkkk ngelu,gP0YCMCJnjA,wkkkkk ngelu,wkkkkk ngelu,0
@pitoyahmad1743,2025-04-07T13:46:46Z,0,acara di hambalang /istana  mau skritis apapun ga percaya gua..,gP0YCMCJnjA,acara hambalang istana skritis apapun ga percaya gua,acara hambalang istana skritis apa ga percaya gua,0
@limulkhakim3142,2025-04-07T13:46:42Z,0,dolar sudah tembus 17000.,gP0YCMCJnjA,dolar tembus,dolar tembus,0
@alifsurya8452,2025-04-07T13:46:42Z,3,"ternyata banyak penonton 16 dan 24 ya, bukannya mendengarkan dengan benar dan berfikir secara logis malah di katain omon omon, mau heran tapi token listrik dan penyembah abah",gP0YCMCJnjA,penonton ya mendengarkan berfikir logis katain omon omon heran token listrik penyembah abah,tonton ya dengar berfikir logis katain omon omon heran token listrik sembah abah,0
@calonpengamat,2025-04-07T13:46:02Z,0,"adili jokowi dan bersihkan ternak2nya di kementerian dan komisaris bumn. niscaya, setengah masalah di indonesia pasti terselesaikan. rakyat butuh keberanianmu pak presiden!!",gP0YCMCJnjA,adili jokowi bersihkan ternak nya kementerian komisaris bumn niscaya indonesia terselesaikan rakyat butuh keberanianmu presiden,adil jokowi sih ternak nya menteri komisaris bumn niscaya indonesia selesai rakyat butuh berani presiden,0
@PengamatReceh,2025-04-07T13:45:33Z,0,"tempo mana, tempo? cuma omon-omon ini sih....... jogetin aja, ",gP0YCMCJnjA,tempo tempo omon omon sih jogetin aja,tempo tempo omon omon sih jogetin aja,0
@ebonykkk-x7u,2025-04-07T13:45:32Z,5,"alhamdulillah saya terlahir normal ga boti, alhamdulillah keluarga saya di jauh kan lingkaran pelangi serem bnyk boti di indo",gP0YCMCJnjA,alhamdulillah terlahir normal ga boti alhamdulillah keluarga lingkaran pelangi serem bnyk boti indo,alhamdulillah lahir normal ga bot alhamdulillah keluarga lingkar pelangi rem bnyk bot indo,0
@yosepfebrianwibisonomanaje882,2025-04-07T13:45:07Z,21,"ya beginilah presiden yang terpilih karena popularitas dan joget2nya. setelah menjabat, ya bagi2 kue. nikmati saja selama 5 tahun ini, pengalaman ini dapat jadikan pelajaran untuk pemilu berikutnya.",gP0YCMCJnjA,ya presiden terpilih popularitas joget nya menjabat ya kue nikmati pengalaman jadikan pelajaran pemilu,ya presiden pilih popularitas joget nya jabat ya kue nikmat alam jadi ajar milu,0
@adewindi5557,2025-04-07T13:45:01Z,1,mata najwa  mana najwa ,gP0YCMCJnjA,mata najwa najwa,mata najwa najwa,0
@pitoyahmad1743,2025-04-07T13:44:58Z,55,wowo keliatan bgt kolotnya ketika ga bisa jawab,gP0YCMCJnjA,wowo keliatan bgt kolotnya ga,wowo liat bgt kolot ga,0
@muhammadnafi1251,2025-04-07T13:44:39Z,0,"ngomong apa siih pak, gak jelas",gP0YCMCJnjA,ngomong siih gak,ngomong siih gak,0
@muhammadfakhryrozi9441,2025-04-07T13:44:09Z,0,"betul itu kata prabowo, ruu itu yg bikin dpr yg dipilih rakyat, bukan dibikin presiden.",gP0YCMCJnjA,prabowo ruu yg bikin dpr yg dipilih rakyat dibikin presiden,prabowo ruu yg bikin dpr yg pilih rakyat bikin presiden,0
@KembangJagatkusuma-k5k,2025-04-07T13:44:09Z,0,joko sembung ra nyambung,gP0YCMCJnjA,joko sembung ra nyambung,joko sembung ra nyambung,0
@nurlangga097,2025-04-07T13:43:47Z,2,1 kata lucu hidup jokowi,gP0YCMCJnjA,lucu hidup jokowi,lucu hidup jokowi,0
@Billy77777,2025-04-07T13:43:27Z,1,pertanyaan soal undang2 perampokan /disita aset bagi yg korupsi blm di jawab dilewati oleh pak prabowo..malah yg jawab cumaan demo doang,gP0YCMCJnjA,undang perampokan disita aset yg korupsi blm dilewati prabowo yg cumaan demo doang,undang ampo sita aset yg korupsi blm lewat prabowo yg cuma demo doang,0
@liriklagu2710,2025-04-07T13:43:26Z,0,presiden menyalah kan rakyat ,gP0YCMCJnjA,presiden menyalah rakyat,presiden salah rakyat,0
@muhammadasfamaulaibrahim9749,2025-04-07T13:43:19Z,0,kenapa gak berani siaran langsung,gP0YCMCJnjA,gak berani siaran langsung,gak berani siar langsung,0
@Mariono123-cs5hc,2025-04-07T13:42:42Z,0,"presiden prabowo pemimpin yang berhati mulya,semoga dalam lindungan tuhan yang maha esa, aamiin mari kita mencobanya jadi pemimpin dalam keluarga sendiri yok ",gP0YCMCJnjA,presiden prabowo pemimpin berhati mulya semoga lindungan tuhan maha esa aamiin mari mencobanya pemimpin keluarga yok,presiden prabowo pimpin hati mulya moga lindung tuhan maha esa aamiin mari coba pimpin keluarga yok,0
@youngmi9391,2025-04-07T13:42:16Z,0,"indonesia jago bandingin ama negara laen yg tingkat sda, sdm ga sebanyak negara yg disebut",gP0YCMCJnjA,indonesia jago bandingin ama negara laen yg tingkat sda sdm ga negara yg,indonesia jago bandingin ama negara laen yg tingkat sda sdm ga negara yg,0
@lufiaysarifin55,2025-04-07T13:42:02Z,2,menjawab x membela diri ,gP0YCMCJnjA,x membela,x bela,0
@SSCchannel,2025-04-07T13:41:50Z,9,"jujur saja kemaren saya nggak nyoblos pak prabowo tapi sekarang saya ngeliat pak prabowo sedih juga karena ini impian beliau dari dulu dan sudah tercapai tapi baru sebentar menjabat sudah banyak banget problem tapi saya yakin di kepimpinan beliau indonesia bisa jadi negara maju amiin... sehat sehat terus pak saya rasa bapak sudah tidak memikirkan diri bapak sendiri tapi bapak memikirkan sodara kita yang makan untuk sehari² saja masih banting tulang bertaruh nyawanya, semoga seluruh kekayaan indonesia bisa di nikmati segenap bangsa  tapi tetep fufufafa nggak banget sih maaf nih ya",gP0YCMCJnjA,jujur kemaren nggak nyoblos prabowo ngeliat prabowo sedih impian beliau tercapai sebentar menjabat banget problem kepimpinan beliau indonesia negara maju amiin sehat sehat memikirkan memikirkan sodara makan sehari banting tulang bertaruh nyawanya semoga kekayaan indonesia nikmati segenap bangsa tetep fufufafa nggak banget sih maaf nih ya,jujur kemaren nggak nyoblos prabowo ngeliat prabowo sedih impi beliau capai sebentar jabat banget problem pimpin beliau indonesia negara maju amiin sehat sehat pikir pikir sodara makan hari banting tulang taruh nyawa moga kaya indonesia nikmat segenap bangsa tetep fufufafa nggak banget sih maaf nih ya,0
@Muss.y,2025-04-07T13:41:43Z,24,suram bngt denger jawaban prabowo waktu ditanya uni lubis...gelappp gelapp,gP0YCMCJnjA,suram bngt denger prabowo uni lubis gelappp gelapp,suram bngt denger prabowo uni lubis gelappp gelapp,0
@musatori,2025-04-07T13:41:40Z,0,"①　terima kenyataan (amor fati – epiktetus) peribahasa: (menangis seumur hidup atau tertawa seumur hidup, tetap satu kehidupan)  terimalah kenyataan, bahkan jika pemerintahan buruk; hidup tetap harus dijalani. ②　kebajikan adalah segalanya (virtus sola satis est – seneca) peribahasa: (lihat perilaku orang lain, perbaikilah diri sendiri)  fokus pada kebajikan pribadi, tanpa harus terpancing buruknya pemerintah. ③　ingatlah kematian (memento mori – marcus aurelius) peribahasa: (segala yang berjaya pasti akan merosot)  kekuasaan adalah sementara. semua akan berakhir dalam kefanaan. ④　bedakan yang dapat dan tidak dapat dikendalikan (epiktetus) peribahasa: (serahkan pada langit/takdir)  fokuslah hanya pada hal-hal yang bisa kamu kendalikan. sisanya? lepaskan. ⑤　praktikkan kewarganegaraan batin (marcus aurelius) peribahasa: (semua tergantung cara kita membawa hati)  bangun kemerdekaan dari dalam, bukan dari luar. ⑥　amati tanpa prasangka (zen influence) peribahasa: (yang tak terlihat lebih indah — atau, jangan buru-buru menilai)  saksikan keburukan tanpa membiarkan prasangka atau emosi mengaburkan akal. ⑦　pilih pertempuran dengan bijak (seneca) peribahasa: (pikirkan tiga kali sebelum bertindak)  tak semua pertarungan perlu dimenangkan. bijaklah memilih di mana kamu berdiri. ⑧　bangun komunitas yang kuat (pengaruh aristoteles) peribahasa: (kebaikan pada orang lain akan kembali pada dirimu sendiri)  bangun jaringan solidaritas. dunia bisa sembuh dari bawah. ⑨　cari ilmu, bukan kekacauan (epiktetus) peribahasa: (tak ada waktu yang salah untuk belajar)  terus belajar tentang isu publik tanpa larut dalam kebisingan. ⑩　jadilah teladan nilai alternatif (marcus aurelius) peribahasa: (di bawah lentera justru gelap — sering, cahaya berasal dari dalam)  jadilah cahaya di tengah sistem gelap. biarkan nilai-nilai menerangi sekitar.",gP0YCMCJnjA,terima kenyataan amor fati epiktetus peribahasa menangis seumur hidup tertawa seumur hidup kehidupan terimalah kenyataan pemerintahan buruk hidup dijalani kebajikan virtus sola satis est seneca peribahasa lihat perilaku orang perbaikilah fokus kebajikan pribadi terpancing buruknya pemerintah ingatlah kematian memento mori marcus aurelius peribahasa berjaya merosot kekuasaan kefanaan bedakan dikendalikan epiktetus peribahasa serahkan langit takdir fokuslah kendalikan sisanya lepaskan praktikkan kewarganegaraan batin marcus aurelius peribahasa tergantung membawa hati bangun kemerdekaan amati prasangka zen influence peribahasa indah buru buru menilai saksikan keburukan membiarkan prasangka emosi mengaburkan akal pilih pertempuran bijak seneca peribahasa pikirkan kali bertindak pertarungan dimenangkan bijaklah memilih berdiri bangun komunitas kuat pengaruh aristoteles peribahasa kebaikan orang dirimu bangun jaringan solidaritas dunia sembuh cari ilmu kekacauan epiktetus peribahasa salah belajar belajar isu publik larut kebisingan teladan nilai alternatif marcus aurelius peribahasa lentera gelap cahaya berasal cahaya sistem gelap biarkan nilai nilai menerangi,terima nyata amor fati epiktetus peribahasa menang umur hidup tertawa umur hidup hidup terima nyata perintah buruk hidup jalan kebaji virtus sola sat est seneca peribahasa lihat perilaku orang baik fokus kebaji pribadi pancing buruk perintah ingat mati memento mori marcus aurelius peribahasa jaya merosot kuasa fana beda kendali epiktetus peribahasa serah langit takdir fokus kendali sisa lepas praktik kewarganegaraan batin marcus aurelius peribahasa gantung bawa hati bangun merdeka amat prasangka zen influence peribahasa indah buru buru nilai saksi keburu biar prasangka emosi abur akal pilih tempur bijak seneca peribahasa pikir kali tindak tarung menang bijak pilih diri bangun komunitas kuat pengaruh aristoteles peribahasa baik orang diri bangun jaring solidaritas dunia sembuh cari ilmu kacau epiktetus peribahasa salah ajar ajar isu publik larut bising teladan nilai alternatif marcus aurelius peribahasa lentera gelap cahaya asal cahaya sistem gelap biar nilai nilai rang,1
@TheBlackPenguin,2025-04-07T13:41:33Z,6,"maaf pak ada namanya long term investor sampai puluhan tahun juga di pasar saham  dan ada ipo juga dan apabila berhasil beberapa perusahaan tujuan dari ipo nya adalah ekspansi , ekspansi bisa dalam bentuk buat pbrik baru, buat cabang baru dan tentunya itu akan membantu program bapak buat real business yang ujung  - ujung nya membuka lebih banyak lapangan kerja. contohnya ipo fore misalkan ipo fore gagal , ekspansiny bisa jadi ga maximal",gP0YCMCJnjA,maaf namanya long term investor puluhan pasar saham ipo berhasil perusahaan tujuan ipo nya ekspansi ekspansi bentuk pbrik cabang membantu program real business ujung ujung nya membuka lapangan kerja contohnya ipo fore ipo fore gagal ekspansiny ga maximal,maaf nama long term investor puluh pasar saham ipo hasil usaha tuju ipo nya ekspansi ekspansi bentuk pbrik cabang bantu program real business ujung ujung nya buka lapang kerja contoh ipo fore ipo fore gagal ekspansiny ga maximal,0
@asyrafulumam,2025-04-07T13:41:30Z,2,muter2 tapi gak jelas,gP0YCMCJnjA,muter gak,muter gak,0
@erdanp2510,2025-04-07T13:41:21Z,1,sa optimistis dengan kepemimpinan beliau. masalah pasti ada disetiap era tapi sa yakin kita pasti bisa.,gP0YCMCJnjA,sa optimistis kepemimpinan beliau disetiap era sa,sa optimistis pimpin beliau tiap era sa,0
@suryaadinata1010,2025-04-07T13:41:10Z,0,"pantes waktu ini puskemas desa gw , menyelanggarakan cek kesehatan , gw kadang di wa di infokan prihal hidup sehat dan di ingatkan cek kesehatan gratis",gP0YCMCJnjA,pantes puskemas desa gw menyelanggarakan cek kesehatan gw kadang wa infokan prihal hidup sehat ingatkan cek kesehatan gratis,pantes puskemas desa gw menyelanggarakan cek sehat gw kadang wa info prihal hidup sehat ingat cek sehat gratis,0
@A-A-nv4rd,2025-04-07T13:40:52Z,19,"tempo, media tertua di ind tidak diundang? kenapa ya,,",gP0YCMCJnjA,tempo media tertua ind diundang ya,tempo media tua ind undang ya,0
@iam1854,2025-04-07T13:40:08Z,1,jogetin aja dulu,gP0YCMCJnjA,jogetin aja,jogetin aja,0
@scootercaster6505,2025-04-07T13:39:55Z,0,lebih ke nongkrong,gP0YCMCJnjA,nongkrong,nongkrong,0
@taufikrahman2403,2025-04-07T13:39:53Z,0,kabinet gemoy dan oplosan ,gP0YCMCJnjA,kabinet gemoy oplosan,kabinet gemoy oplos,0
@indrafirmansyah428,2025-04-07T13:39:51Z,0,"paling tidak dari sini kita bisa menilai presiden kita saat ini ada isi nya. ga sama kayak presiden sebelumnya kl ditanya paling jawabnya ""yo.. nda tau, tanyakan saja langsung ke ...."" ",gP0YCMCJnjA,menilai presiden isi nya ga kayak presiden kl yo nda tau langsung,nilai presiden isi nya ga kayak presiden kl yo nda tau langsung,0
@alirizalme,2025-04-07T13:39:42Z,0,template banget yaa allah jawaban nyaa,gP0YCMCJnjA,template banget yaa allah nyaa,template banget yaa allah nyaa,0
@aponjaparoni5415,2025-04-07T13:39:37Z,0,jadi males lanjut.... dah ah,gP0YCMCJnjA,males dah ah,males dah ah,0
@ikopurwanto2068,2025-04-07T13:38:54Z,11,banyak pertanyaan penting dan krusial yg di tunggu tunggu tetapi jawaban nya ngalor ngidul gak terjawab. ngedabrus,gP0YCMCJnjA,krusial yg tunggu tunggu nya ngalor ngidul gak terjawab ngedabrus,krusial yg tunggu tunggu nya ngalor ngidul gak jawab ngedabrus,0
@tasrifulamin3818,2025-04-07T13:38:54Z,0,iki acarap opo sih ya allah...,gP0YCMCJnjA,iki acarap opo sih ya allah,iki acarap opo sih ya allah,0
@TA_MIrfan,2025-04-07T13:38:39Z,1,"rakyaattt muluu yg dibawa”, rakyat mnaaa yg lu wakilin gemoyyy??????",gP0YCMCJnjA,rakyaattt muluu yg dibawa rakyat mnaaa yg lu wakilin gemoyyy,rakyaattt muluu yg bawa rakyat mnaaa yg lu wakilin gemoyyy,0
@ablkholik8066,2025-04-07T13:38:36Z,1,untuk para jurnalis kami ingin mendukung kalian sebagai sumber percaya untuk meluruskan pemerintah tolong jangan menjadi bagian dari mereka cukup menjadi oposisi untuk menekan mereka apabila kebijak-kebijakan mereka yang menurut rakyat tidak bisa diterima.,gP0YCMCJnjA,jurnalis mendukung sumber percaya meluruskan pemerintah tolong oposisi menekan kebijak kebijakan rakyat diterima,jurnalis dukung sumber percaya lurus perintah tolong oposisi tekan bijak bijak rakyat terima,0
@achmaddaelami87,2025-04-07T13:37:50Z,0,kok dr tempo g d undang?,gP0YCMCJnjA,dr tempo g d undang,dr tempo g d undang,0
